===== League 8 =====
AFC Bournemouth: SOT: 5,5,6,5,2,5,6,4,3 | Shots: 13,8,11,12,11,13,20,14,10 | Fouls: 17,16,8,13,7,16,13,13,10 | Tackles: 9,18,10,23,15,18,28,12,20 | Cards: 3,4,0,2,2,4,4,2,2 | Saves: 4,4,3,6,1,1,1,1,6 | GKicks: 7,11,6,5,5,12,9,7,11 | Corners: 6,5,4,4,5,4,8,8,7
Girona: SOT: 4,6,4,4,3,3,1,8,5,2 | Shots: 8,8,11,4,12,6,7,13,20,5 | Fouls: 15,13,7,13,9,15,11,9,5,9 | Tackles: 16,12,11,10,6,10,16,16,15,18 | Cards: 1,4,2,6,0,2,6,3,0,2 | Saves: 2,2,7,5,5,4,2,6,2,2 | GKicks: 8,4,20,8,10,13,4,16,6,10 | Corners: 3,11,5,0,8,1,5,3,11,1
Levante: SOT: 5,4,5,3,2,7,2,1,5,3 | Shots: 13,17,14,11,11,14,5,11,8,7 | Fouls: 13,6,10,16,17,17,16,17,10,13 | Tackles: 22,16,14,18,19,15,13,13,31,16 | Cards: 2,0,2,3,1,3,4,2,3,1 | Saves: 4,1,2,3,6,1,7,3,9,2 | GKicks: 13,5,10,11,9,5,12,10,10,16 | Corners: 4,11,3,2,1,4,4,2,0,1
Mallorca: SOT: 4,6,2,3,3,3,10,5,4,1 | Shots: 20,7,6,12,7,8,24,9,12,4 | Fouls: 8,13,13,14,15,14,16,7,12,8 | Tackles: 10,16,18,22,15,13,20,14,9,12 | Cards: 3,1,7,2,2,0,1,0,3,6 | Saves: 4,3,3,3,3,6,0,5,1,5 | GKicks: 4,6,7,8,10,10,6,14,6,9 | Corners: 5,2,2,4,2,3,9,5,3,3
Osasuna: SOT: 7,2,3,1,2,3,7,3,4,0 | Shots: 17,9,7,12,9,6,9,10,16,2 | Fouls: 10,11,11,7,19,11,13,14,14,12 | Tackles: 14,18,10,12,21,20,9,14,13,20 | Cards: 3,3,1,1,2,4,3,3,2,1 | Saves: 2,8,1,4,3,6,6,3,1,4 | GKicks: 4,13,5,6,5,20,15,8,6,11 | Corners: 5,2,1,5,2,0,3,3,3,0
Rayo Vallecano: SOT: 5,5,2,6,3,5,6,6,1,5 | Shots: 15,10,7,18,9,15,19,12,6,16 | Fouls: 13,17,21,11,12,8,7,16,13,17 | Tackles: 18,27,13,14,21,11,13,17,16,27 | Cards: 1,1,2,4,5,1,2,4,4,1 | Saves: 2,4,3,0,5,4,4,2,3,1 | GKicks: 11,7,10,6,11,6,8,11,11,7 | Corners: 7,4,5,12,6,5,6,9,6,4
Real Betis: SOT: 5,3,3,6,6,9,2,2,5,4 | Shots: 17,16,12,12,21,28,9,7,16,12 | Fouls: 9,10,4,6,7,11,9,11,10,13 | Tackles: 20,12,16,13,26,17,25,15,11,18 | Cards: 2,1,6,0,3,2,1,2,2,1 | Saves: 2,2,4,1,4,0,5,4,5,1 | GKicks: 5,9,13,10,5,8,6,6,8,7 | Corners: 2,6,5,5,3,12,4,4,5,3
Real Madrid: SOT: 10,10,7,2,10,5,6,7,10,5 | Shots: 23,23,26,6,24,16,16,17,26,18 | Fouls: 12,11,9,14,9,10,7,12,7,10 | Tackles: 24,17,26,11,22,18,9,13,23,16 | Cards: 6,1,2,4,1,2,2,2,1,1 | Saves: 4,1,1,2,1,1,3,2,3,0 | GKicks: 6,7,5,8,3,3,15,6,4,3 | Corners: 12,4,4,2,7,5,4,4,9,7
Real Oviedo: SOT: 5,4,2,4,3,4,1,1,3,4 | Shots: 10,13,13,10,7,12,5,8,6,5 | Fouls: 16,9,10,12,10,18,18,7,8,8 | Tackles: 20,13,15,17,21,16,20,14,20,11 | Cards: 3,2,2,5,1,2,6,2,2,3 | Saves: 3,8,3,4,7,4,1,6,8,8 | GKicks: 4,7,5,8,5,7,7,10,12,14 | Corners: 4,3,9,4,6,3,3,1,1,1
Real Sociedad: SOT: 3,7,3,2,4,5,4,6,7,3 | Shots: 5,17,10,7,17,11,23,18,15,13 | Fouls: 19,20,13,12,13,20,17,18,16,11 | Tackles: 22,8,11,25,13,25,13,15,16,19 | Cards: 1,3,1,2,2,6,2,1,2,2 | Saves: 0,0,1,8,3,4,4,0,1,1 | GKicks: 4,4,4,11,5,8,8,7,9,5 | Corners: 1,10,7,1,11,5,12,10,5,7
Sevilla: SOT: 1,4,5,1,2,3,3,4,3,6 | Shots: 6,13,13,4,16,9,7,13,12,12 | Fouls: 14,16,18,15,17,19,23,14,10,12 | Tackles: 13,15,18,15,23,20,22,17,24,18 | Cards: 3,2,7,2,2,7,4,2,2,2 | Saves: 1,3,7,6,3,4,0,5,4,0 | GKicks: 6,2,8,10,5,4,4,7,1,4 | Corners: 9,9,7,4,3,4,2,3,5,1
Valencia: SOT: 3,2,6,5,2,5,1,4,1,2 | Shots: 15,5,19,16,5,13,2,7,4,18 | Fouls: 13,20,12,14,9,13,8,18,13,5 | Tackles: 23,18,10,10,25,20,19,12,12,12 | Cards: 2,2,1,1,4,1,1,2,2,1 | Saves: 3,3,2,2,6,6,5,1,3,2 | GKicks: 6,11,4,4,9,6,12,8,11,12 | Corners: 7,0,7,5,3,5,4,8,4,8
Villarreal: SOT: 5,3,2,5,5,8,1,3,7,10 | Shots: 12,7,9,14,12,26,8,8,19,25 | Fouls: 14,13,14,13,14,10,15,8,8,10 | Tackles: 12,11,29,23,18,15,12,28,22,11 | Cards: 4,1,5,2,3,2,4,1,1,1 | Saves: 3,1,4,4,1,2,1,2,2,4 | GKicks: 4,13,13,4,9,8,5,11,6,2 | Corners: 5,5,0,6,3,7,3,5,8,10

===== League 567 =====
Albacete: SOT: 4,8,4,3,7,8,1,5,4,2 | Shots: 21,11,13,9,11,19,6,18,12,8 | Fouls: 8,18,8,11,9,8,16,10,13,13 | Tackles: 19,16,17,18,20,20,12,15,13,17 | Cards: 0,4,1,2,2,3,3,3,4,1 | Saves: 6,5,1,1,3,5,1,2,0,2 | GKicks: 4,15,4,2,7,9,9,9,4,6 | Corners: 9,3,6,1,8,2,6,5,4,2
Almería: SOT: 4,4,14,3,2,9,3,5,5,3 | Shots: 15,13,22,10,13,24,14,15,16,13 | Fouls: 11,11,18,13,17,15,13,15,14,15 | Tackles: 19,11,15,12,20,11,13,22,17,13 | Cards: 1,2,2,3,5,3,5,4,4,2 | Saves: 4,4,3,3,3,4,5,4,1,6 | GKicks: 9,7,8,10,6,8,5,6,9,8 | Corners: 6,2,7,2,1,6,3,5,8,5
Burgos: SOT: 3,4,1,2,3,3,5,2,4,1 | Shots: 14,13,7,4,7,16,10,6,12,11 | Fouls: 13,19,16,13,13,9,10,16,11,14 | Tackles: 20,15,14,14,16,26,21,15,15,25 | Cards: 4,4,8,3,5,1,2,2,2,1 | Saves: 1,2,2,2,1,1,6,7,3,2 | GKicks: 10,9,6,5,7,9,14,7,6,8 | Corners: 6,4,2,1,0,6,4,2,4,6
Castellón: SOT: 4,5,5,5,1,8,7,2,5,4 | Shots: 9,22,16,12,10,13,15,6,14,11 | Fouls: 11,14,6,13,20,11,11,17,14,14 | Tackles: 21,12,19,14,21,18,19,19,9,16 | Cards: 2,7,4,3,2,5,3,0,2,3 | Saves: 3,7,0,3,1,1,1,3,1,3 | GKicks: 11,7,5,4,7,8,1,6,5,5 | Corners: 3,9,7,3,2,4,10,4,7,8
Ceuta: SOT: 1,5,1,3,3,3,5,4,1,7 | Shots: 5,12,3,12,11,7,10,14,11,12 | Fouls: 11,14,17,13,16,18,12,13,7,11 | Tackles: 10,17,13,16,12,13,20,11,14,14 | Cards: 1,2,3,4,2,5,6,1,2,1 | Saves: 2,0,4,1,3,3,4,0,5,3 | GKicks: 10,5,10,6,10,8,9,3,7,4 | Corners: 2,5,3,7,1,6,6,8,1,3
Cultural Leonesa: SOT: 2,13,5,1,4,2,5,1,2,6 | Shots: 15,19,15,6,9,10,11,8,9,10 | Fouls: 15,9,13,19,21,15,15,17,12,10 | Tackles: 17,18,23,18,21,22,19,23,14,18 | Cards: 3,2,2,1,3,3,3,0,1,1 | Saves: 0,2,3,3,1,5,6,5,5,1 | GKicks: 5,6,9,7,14,11,7,11,14,10 | Corners: 8,5,6,6,2,1,1,9,3,3
Cádiz: SOT: 1,3,2,3,3,3,4,2,2,3 | Shots: 11,9,11,8,8,7,12,9,6,10 | Fouls: 17,14,12,18,10,11,15,13,15,17 | Tackles: 12,18,14,14,12,23,21,17,14,16 | Cards: 2,3,2,4,2,2,2,3,4,1 | Saves: 1,1,1,0,3,5,4,2,3,3 | GKicks: 13,6,9,12,7,10,7,11,7,4 | Corners: 4,1,13,5,1,2,5,5,7,5
Córdoba: SOT: 9,5,5,2,3,5,6,5,1,5 | Shots: 13,14,19,11,13,24,19,10,5,13 | Fouls: 10,17,19,18,19,8,23,15,16,20 | Tackles: 23,17,29,15,15,25,15,25,30,23 | Cards: 0,2,4,5,5,3,4,2,2,4 | Saves: 3,3,5,4,5,3,5,1,6,2 | GKicks: 11,6,4,10,3,4,8,6,11,4 | Corners: 4,3,4,4,5,12,7,4,0,3
Deportivo La Coruña: SOT: 4,5,4,4,3,6,9,6,6,2 | Shots: 10,12,10,15,9,16,22,14,13,10 | Fouls: 18,10,11,11,13,14,10,9,21,13 | Tackles: 15,13,21,11,18,12,13,14,18,16 | Cards: 3,1,3,3,5,1,3,3,3,2 | Saves: 4,4,2,2,9,0,5,3,5,1 | GKicks: 5,14,7,2,10,8,4,5,7,7 | Corners: 4,6,9,4,2,6,6,6,3,2
FC Andorra: SOT: 5,3,3,4,4,6,8,5,5,10 | Shots: 23,13,10,8,14,18,14,11,14,17 | Fouls: 13,15,13,9,17,15,16,11,11,17 | Tackles: 15,18,18,17,18,11,20,19,14,19 | Cards: 3,4,3,3,3,2,2,4,1,2 | Saves: 3,4,1,3,5,1,5,4,3,5 | GKicks: 6,8,6,10,11,5,12,6,9,5 | Corners: 7,5,4,7,3,8,3,5,5,5
Granada: SOT: 1,4,1,5,3,2,4,7,4,0 | Shots: 18,13,11,13,9,7,13,18,15,3 | Fouls: 7,13,18,18,12,13,12,13,15,16 | Tackles: 12,29,13,21,12,17,10,20,11,18 | Cards: 1,2,1,2,1,3,2,1,3,5 | Saves: 1,3,1,6,2,2,1,1,2,3 | GKicks: 8,9,9,7,8,9,6,6,6,11 | Corners: 8,3,7,2,2,1,5,1,6,3
Huesca: SOT: 3,1,4,2,0,3,1,4,2,3 | Shots: 13,10,9,15,6,12,6,11,6,14 | Fouls: 19,12,14,12,9,17,11,14,13,11 | Tackles: 10,15,20,8,11,17,19,11,14,14 | Cards: 3,3,2,1,2,4,4,2,2,2 | Saves: 0,1,1,2,3,3,2,2,2,2 | GKicks: 12,12,9,8,5,8,9,11,8,9 | Corners: 5,2,1,13,3,4,0,5,4,5
Las Palmas: SOT: 1,9,1,1,3,1,5,7,6,5 | Shots: 12,11,9,14,9,3,16,15,14,13 | Fouls: 7,16,10,11,12,16,14,13,8,16 | Tackles: 11,10,14,3,12,10,17,15,14,15 | Cards: 1,2,1,1,3,5,1,2,2,1 | Saves: 2,1,1,3,1,3,1,2,0,3 | GKicks: 9,6,12,2,10,8,3,5,5,11 | Corners: 4,1,7,6,5,4,4,6,7,2
Leganés: SOT: 3,8,7,5,0,3,3,5,7,4 | Shots: 9,15,17,11,7,8,5,12,19,9 | Fouls: 10,9,7,9,18,23,18,9,8,13 | Tackles: 11,20,11,18,14,8,19,17,17,13 | Cards: 5,1,1,3,4,8,3,3,4,2 | Saves: 3,4,4,3,0,0,3,2,4,2 | GKicks: 11,10,5,6,14,5,12,4,7,6 | Corners: 2,7,10,1,6,2,1,3,4,7
Mirandés: SOT: 3,0,4,2,2,2,6,6,4,2 | Shots: 14,6,13,10,14,7,9,13,11,5 | Fouls: 28,15,16,11,19,22,13,7,20,16 | Tackles: 13,19,10,16,10,20,12,11,15,6 | Cards: 5,1,6,2,3,5,2,1,2,5 | Saves: 4,3,7,4,1,5,4,4,3,1 | GKicks: 5,6,11,12,6,17,8,14,7,9 | Corners: 5,5,3,2,4,4,1,2,1,1
Málaga: SOT: 7,5,5,5,2,5,3,3,1,5 | Shots: 16,14,15,10,6,17,7,8,9,21 | Fouls: 12,7,15,15,17,10,11,16,17,12 | Tackles: 19,19,15,17,11,30,19,24,17,16 | Cards: 3,0,1,1,5,1,2,2,4,2 | Saves: 3,5,4,4,1,2,2,5,6,4 | GKicks: 6,8,8,7,7,5,7,9,8,7 | Corners: 2,5,1,3,3,5,3,2,3,6
Racing Santander: SOT: 1,7,6,3,8,6,6,8,7,9 | Shots: 13,16,21,13,16,18,9,20,11,17 | Fouls: 14,15,7,13,16,11,15,8,18,19 | Tackles: 13,17,9,19,15,18,11,15,13,20 | Cards: 5,2,3,6,2,3,3,0,3,0 | Saves: 4,2,5,2,5,2,3,1,3,0 | GKicks: 6,9,8,5,6,6,11,7,10,8 | Corners: 5,4,6,6,11,15,1,11,3,5
Real Sociedad II: SOT: 4,1,4,8,5,4,1,5,3,4 | Shots: 12,5,8,14,10,16,3,17,9,10 | Fouls: 19,13,18,18,23,18,20,20,19,15 | Tackles: 16,20,20,21,22,13,14,18,21,25 | Cards: 1,2,4,4,4,2,6,4,3,2 | Saves: 1,1,3,0,2,3,3,0,3,4 | GKicks: 8,9,5,7,5,9,8,12,5,13 | Corners: 8,3,2,5,8,3,2,1,2,2
Real Valladolid: SOT: 5,5,3,5,1,5,8,4,6,4 | Shots: 15,17,11,22,18,15,11,10,12,10 | Fouls: 17,12,28,9,14,12,28,21,17,19 | Tackles: 28,21,18,16,18,12,17,22,27,21 | Cards: 4,0,7,0,3,1,5,4,2,3 | Saves: 3,2,1,1,3,6,2,2,1,4 | GKicks: 10,6,13,10,4,10,5,7,4,6 | Corners: 5,5,2,14,2,6,8,7,7,9
Real Zaragoza: SOT: 3,2,5,4,2,3,1,2,2,6 | Shots: 22,9,14,10,10,12,10,8,12,13 | Fouls: 18,9,12,12,18,10,7,16,16,14 | Tackles: 11,11,15,19,10,20,8,21,17,21 | Cards: 1,7,2,7,4,2,1,5,3,2 | Saves: 2,7,9,2,2,2,1,3,4,7 | GKicks: 5,9,7,11,5,7,8,6,11,9 | Corners: 16,3,5,7,2,5,3,1,3,6
SD Eibar: SOT: 3,2,0,1,10,6,4,6,3,6 | Shots: 12,9,7,5,23,12,17,16,13,16 | Fouls: 13,17,13,10,13,14,12,20,15,23 | Tackles: 16,17,24,16,14,23,15,29,15,10 | Cards: 2,1,1,2,4,2,3,3,2,2 | Saves: 3,6,5,2,2,3,3,5,2,0 | GKicks: 6,4,13,8,9,10,5,2,8,2 | Corners: 7,5,1,3,6,2,4,10,6,6
Sporting Gijón: SOT: 3,5,4,4,6,5,9,3,6,4 | Shots: 4,7,9,5,11,9,29,8,17,7 | Fouls: 12,9,14,18,12,7,8,14,12,15 | Tackles: 14,33,25,26,14,10,17,13,12,17 | Cards: 2,3,2,6,1,10,1,1,4,2 | Saves: 3,3,2,2,3,7,2,5,2,7 | GKicks: 13,10,11,11,4,13,4,5,6,4 | Corners: 2,1,4,1,2,1,8,3,10,3

===== League 600 =====
Alanyaspor: SOT: 1,5,6,8,6,2,4,3,2,1 | Shots: 9,15,12,22,13,5,7,9,12,9 | Fouls: 8,4,17,14,14,11,11,8,18,22 | Tackles: 16,10,14,8,9,11,13,12,12,13 | Cards: 0,3,3,2,3,2,3,1,3,1 | Saves: 4,5,5,1,4,4,4,4,1,3 | GKicks: 8,6,6,4,9,10,9,7,3,10 | Corners: 2,8,5,6,4,0,1,2,5,3
Antalyaspor: SOT: 4,4,7,2,6,4,5,4,4,6 | Shots: 10,7,15,4,13,6,8,7,8,16 | Fouls: 10,15,10,14,12,10,15,13,9,12 | Tackles: 18,14,17,16,8,14,15,15,13,6 | Cards: 4,6,3,6,3,2,0,2,2,3 | Saves: 5,5,2,9,3,1,4,5,2,1 | GKicks: 7,11,4,10,9,13,10,12,10,9 | Corners: 3,5,6,3,10,2,7,5,3,3
Beşiktaş: SOT: 6,4,4,5,6,9,2,6,4,9 | Shots: 20,9,11,11,13,13,13,21,15,18 | Fouls: 10,16,21,16,18,14,12,12,18,14 | Tackles: 11,16,12,12,22,10,17,15,15,19 | Cards: 2,3,2,6,1,2,1,4,3,2 | Saves: 4,3,1,1,0,2,2,3,1,3 | GKicks: 6,15,5,15,8,8,9,3,7,6 | Corners: 0,3,5,8,3,5,5,10,6,10
Eyüpspor: SOT: 4,10,6,2,2,2,1,3,4,3 | Shots: 10,18,12,6,20,9,12,5,11,16 | Fouls: 12,6,17,6,14,9,11,19,10,9 | Tackles: 18,12,19,18,16,14,6,14,20,13 | Cards: 1,1,3,2,2,3,5,3,2,2 | Saves: 4,3,2,2,3,8,4,1,7,1 | GKicks: 3,6,5,11,7,13,10,7,13,4 | Corners: 3,8,3,6,4,6,4,0,3,8
Fatih Karagümrük: SOT: 3,6,4,3,3,2,2,6,2,2 | Shots: 10,16,13,13,11,6,14,17,11,6 | Fouls: 16,17,22,18,9,14,8,14,13,12 | Tackles: 21,17,11,21,11,12,12,10,11,17 | Cards: 2,6,1,4,2,2,0,2,2,2 | Saves: 6,6,5,7,3,0,1,3,4,5 | GKicks: 5,10,6,9,12,5,11,5,10,23 | Corners: 1,6,5,1,5,3,6,4,4,3
Fenerbahçe: SOT: 13,8,1,11,2,7,9,3,7,1 | Shots: 20,21,6,19,9,19,29,13,21,12 | Fouls: 15,10,15,19,15,10,12,15,12,13 | Tackles: 31,24,14,24,20,21,32,17,25,9 | Cards: 5,2,3,4,1,1,4,0,1,6 | Saves: 5,5,4,2,1,0,1,2,0,2 | GKicks: 9,5,7,2,10,4,1,8,6,5 | Corners: 4,6,5,5,8,8,9,3,6,6
Galatasaray: SOT: 13,5,2,2,7,9,7,9,8,5 | Shots: 27,16,14,7,13,21,16,19,28,15 | Fouls: 8,10,7,16,19,12,11,8,11,15 | Tackles: 12,11,8,11,23,27,24,11,18,19 | Cards: 1,6,2,1,1,1,1,2,0,4 | Saves: 2,0,4,8,4,2,3,2,2,2 | GKicks: 2,6,4,10,11,7,6,13,7,6 | Corners: 8,4,4,0,4,6,5,3,10,4
Gaziantep F.K.: SOT: 5,8,8,7,1,5,6,4,1,2 | Shots: 8,22,17,30,4,14,9,25,17,5 | Fouls: 12,11,15,4,17,20,18,12,11,14 | Tackles: 11,21,21,12,25,21,16,14,16,16 | Cards: 3,5,4,3,4,5,4,3,3,3 | Saves: 8,2,3,1,5,2,4,2,4,2 | GKicks: 5,5,7,8,9,2,13,3,9,12 | Corners: 6,6,2,13,5,3,4,10,6,1
Gençlerbirliği: SOT: 2,2,7,1,4,4,3,3,2,1 | Shots: 15,5,11,2,11,15,9,7,14,8 | Fouls: 11,14,15,16,18,14,9,18,3,12 | Tackles: 17,14,15,10,21,18,5,12,12,16 | Cards: 5,4,2,5,3,2,1,7,0,0 | Saves: 4,3,4,5,2,4,1,2,3,1 | GKicks: 6,11,11,16,21,9,5,14,10,10 | Corners: 6,4,7,0,2,7,3,4,8,3
Göztepe: SOT: 3,6,2,2,5,7,8,7,2,4 | Shots: 5,10,9,16,13,13,18,16,12,17 | Fouls: 12,14,22,19,16,17,17,19,24,14 | Tackles: 17,7,14,17,17,7,15,24,12,19 | Cards: 3,5,2,1,2,1,2,2,8,1 | Saves: 10,4,3,2,2,5,1,2,1,1 | GKicks: 11,9,11,9,6,4,8,8,9,9 | Corners: 2,4,6,3,6,7,5,6,3,5
İstanbul Başakşehir: SOT: 4,9,4,2,3,4,5,1,4,4 | Shots: 16,19,15,5,11,17,13,4,11,10 | Fouls: 12,15,11,16,11,7,21,16,7,21 | Tackles: 11,7,28,11,20,13,10,15,17,15 | Cards: 2,2,2,2,3,0,3,2,5,4 | Saves: 6,4,4,3,1,4,5,2,4,1 | GKicks: 5,8,9,9,9,4,8,8,12,11 | Corners: 6,8,5,2,5,11,7,4,5,5
Kasımpaşa: SOT: 4,3,2,2,2,4,1,6,0,2 | Shots: 12,9,10,8,17,17,8,20,8,10 | Fouls: 14,9,14,17,11,15,17,15,24,21 | Tackles: 12,17,7,27,19,14,15,12,25,7 | Cards: 1,1,2,2,4,3,5,4,2,4 | Saves: 5,7,5,1,1,3,2,3,0,4 | GKicks: 10,8,7,7,7,6,12,1,7,8 | Corners: 8,10,5,4,5,4,4,3,6,3
Kayserispor: SOT: 10,3,7,6,2,4,6,2,2,3 | Shots: 13,14,17,23,6,14,8,12,8,9 | Fouls: 21,13,14,16,17,18,12,13,5,13 | Tackles: 23,13,14,11,15,14,10,14,12,17 | Cards: 5,2,3,5,4,3,4,2,2,1 | Saves: 1,3,8,0,5,4,6,3,5,3 | GKicks: 11,10,8,3,6,3,13,5,14,10 | Corners: 7,6,2,10,4,4,3,7,6,7
Kocaelispor: SOT: 6,5,3,4,1,6,2,4,1,5 | Shots: 11,14,7,9,7,16,3,10,7,13 | Fouls: 18,16,20,18,14,11,20,12,15,10 | Tackles: 16,16,15,16,8,17,17,11,8,10 | Cards: 2,0,5,3,4,4,4,3,3,3 | Saves: 2,1,1,6,4,0,3,1,4,5 | GKicks: 8,10,9,3,5,3,9,10,9,17 | Corners: 5,4,4,3,6,8,6,4,0,4
Konyaspor: SOT: 6,3,3,6,5,5,5,2,7,5 | Shots: 16,22,12,7,13,14,13,10,15,16 | Fouls: 17,7,15,11,15,7,17,4,17,12 | Tackles: 9,13,18,7,13,9,13,22,18,22 | Cards: 3,1,4,3,5,0,5,2,3,1 | Saves: 1,2,0,1,3,4,2,7,2,2 | GKicks: 11,3,6,10,12,6,4,8,12,14 | Corners: 5,17,3,3,2,6,6,6,2,7
Rizespor: SOT: 1,4,3,7,2,1,5,4,3,1 | Shots: 8,14,22,14,13,8,15,9,7,13 | Fouls: 14,16,18,16,8,19,22,9,14,9 | Tackles: 17,16,19,17,14,12,14,20,14,18 | Cards: 2,3,3,4,1,4,4,4,2,2 | Saves: 6,4,3,5,0,5,4,4,1,1 | GKicks: 10,7,5,4,10,13,10,10,5,12 | Corners: 4,5,7,2,1,3,4,2,1,3
Samsunspor: SOT: 7,5,4,3,5,3,3,4,5,3 | Shots: 27,13,12,9,14,10,16,13,13,9 | Fouls: 9,11,13,22,16,15,13,13,16,12 | Tackles: 16,16,15,21,21,11,10,19,6,15 | Cards: 0,3,0,7,2,4,3,4,2,1 | Saves: 0,2,1,5,2,4,2,2,6,0 | GKicks: 4,10,7,16,10,10,2,6,5,3 | Corners: 7,5,6,7,6,5,6,10,7,2
Trabzonspor: SOT: 6,5,12,11,6,1,3,6,1,1 | Shots: 14,8,25,22,27,1,9,17,11,11 | Fouls: 18,8,15,13,12,18,7,12,13,9 | Tackles: 14,16,8,11,23,16,17,10,14,18 | Cards: 4,0,0,1,2,4,1,1,2,2 | Saves: 4,2,7,0,0,8,3,4,0,2 | GKicks: 8,11,7,7,4,12,8,6,11,8 | Corners: 8,0,6,7,4,0,2,5,4,3
